[2024-05-17 22:56:31] INFO  DatabaseWorker:84 - Зчитування каменів з бази даних відбулося успішно
[2024-05-17 22:57:38] INFO  DatabaseWorker:35 - Початок роботи програми
[2024-05-17 22:57:38] INFO  DatabaseWorker:46 - Зчитування каменів з бази даних
[2024-05-17 22:57:38] INFO  DatabaseWorker:81 - Помилка зчитування каменів з бази даних:java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
[2024-05-17 22:57:38] INFO  DatabaseWorker:84 - Зчитування каменів з бази даних відбулося успішно
[2024-05-17 22:57:38] INFO  DatabaseWorker:46 - Зчитування каменів з бази даних
[2024-05-17 22:57:38] INFO  DatabaseWorker:81 - Помилка зчитування каменів з бази даних:java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
[2024-05-17 22:57:38] INFO  DatabaseWorker:84 - Зчитування каменів з бази даних відбулося успішно
[2024-05-17 22:57:47] INFO  DatabaseWorker:24 - Запис каменя у базу даних
[2024-05-17 22:57:47] INFO  DatabaseWorker:39 - Помилка запису каменя у базу даних:java.lang.ClassNotFoundException: com.mysql.jdbc.Driver
[2024-05-17 22:57:47] INFO  DatabaseWorker:42 - Запис каменя у базу даних відбувся успішно
[2024-05-17 22:57:55] INFO  DatabaseWorker:24 - Запис каменя у базу даних
